frame_index,hotspot_rank,is_top_hotspot,station_name,location_id,latitude,longitude,datetime_to_utc,forecast_for_utc,pm25,predicted_pm25_xgboost,pm25_next_hour,forecast_change_pm25,forecast_change_percent,forecast_direction,predicted_pm25_subindex,aqi_category,risk_level,recommendation,alert_message
24,5,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 12:30:00+00:00,2026-02-23 13:30:00+00:00,5.33,7.71,3.61,2.38,44.56,Stable,13,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 7.7 µg/m³. Conditions are stable."
24,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 12:30:00+00:00,2026-02-23 13:30:00+00:00,0.0,2.48,0.25,2.48,,Stable,4,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 2.5 µg/m³. Conditions are stable."
25,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 13:30:00+00:00,2026-02-23 14:30:00+00:00,53.7,80.87,45.5,27.17,50.6,Rising sharply,169,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 80.9 µg/m³. Conditions are rising sharply."
25,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 13:30:00+00:00,2026-02-23 14:30:00+00:00,29.1,35.74,30.8,6.64,22.81,Rising,59,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 35.7 µg/m³. Conditions are rising."
25,3,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 13:30:00+00:00,2026-02-23 14:30:00+00:00,0.25,23.73,5.0,23.48,9392.97,Rising sharply,40,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 23.7 µg/m³. Conditions are rising sharply."
25,4,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 13:30:00+00:00,2026-02-23 14:30:00+00:00,15.4,16.08,10.7,0.68,4.42,Stable,27,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 16.1 µg/m³. Conditions are stable."
25,5,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 13:30:00+00:00,2026-02-23 14:30:00+00:00,3.61,7.66,3.07,4.05,112.15,Rising,13,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 7.7 µg/m³. Conditions are rising."
25,6,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 13:30:00+00:00,2026-02-23 14:30:00+00:00,0.0025,7.65,0.0,7.65,306053.39,Rising,13,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 7.7 µg/m³. Conditions are rising."
26,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 14:30:00+00:00,2026-02-23 15:30:00+00:00,45.5,63.08,41.6,17.58,38.63,Rising sharply,108,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 63.1 µg/m³. Conditions are rising sharply."
26,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 14:30:00+00:00,2026-02-23 15:30:00+00:00,30.8,34.58,43.6,3.78,12.27,Rising,57,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 34.6 µg/m³. Conditions are rising."
26,3,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 14:30:00+00:00,2026-02-23 15:30:00+00:00,10.7,10.61,30.3,-0.09,-0.81,Stable,18,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 10.6 µg/m³. Conditions are stable."
26,4,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 14:30:00+00:00,2026-02-23 15:30:00+00:00,5.0,9.48,3.2,4.48,89.68,Rising,16,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 9.5 µg/m³. Conditions are rising."
26,5,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 14:30:00+00:00,2026-02-23 15:30:00+00:00,3.07,5.63,7.54,2.56,83.53,Stable,9,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 5.6 µg/m³. Conditions are stable."
26,6,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 14:30:00+00:00,2026-02-23 15:30:00+00:00,0.0,2.88,1.04,2.88,,Stable,5,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 2.9 µg/m³. Conditions are stable."
27,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 15:30:00+00:00,2026-02-23 16:30:00+00:00,41.6,62.0,37.9,20.4,49.05,Rising sharply,104,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 62.0 µg/m³. Conditions are rising sharply."
27,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 15:30:00+00:00,2026-02-23 16:30:00+00:00,43.6,42.31,41.8,-1.29,-2.95,Stable,70,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 42.3 µg/m³. Conditions are stable."
27,3,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 15:30:00+00:00,2026-02-23 16:30:00+00:00,30.3,31.1,8.61,0.8,2.65,Stable,51,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 31.1 µg/m³. Conditions are stable."
27,4,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 15:30:00+00:00,2026-02-23 16:30:00+00:00,7.54,9.9,6.87,2.36,31.32,Stable,17,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 9.9 µg/m³. Conditions are stable."
27,5,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 15:30:00+00:00,2026-02-23 16:30:00+00:00,3.2,6.56,1.9,3.36,104.96,Rising,11,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 6.6 µg/m³. Conditions are rising."
27,6,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 15:30:00+00:00,2026-02-23 16:30:00+00:00,1.04,4.32,3.3,3.28,315.12,Rising,7,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 4.3 µg/m³. Conditions are rising."
28,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 16:30:00+00:00,2026-02-23 17:30:00+00:00,37.9,58.59,41.0,20.69,54.6,Rising sharply,98,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 58.6 µg/m³. Conditions are rising sharply."
28,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 16:30:00+00:00,2026-02-23 17:30:00+00:00,41.8,41.51,34.0,-0.29,-0.7,Stable,69,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 41.5 µg/m³. Conditions are stable."
28,3,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 16:30:00+00:00,2026-02-23 17:30:00+00:00,6.87,6.82,3.87,-0.05,-0.74,Stable,11,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 6.8 µg/m³. Conditions are stable."
28,4,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 16:30:00+00:00,2026-02-23 17:30:00+00:00,1.9,6.07,2.6,4.17,219.38,Rising,10,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 6.1 µg/m³. Conditions are rising."
28,5,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 16:30:00+00:00,2026-02-23 17:30:00+00:00,3.3,5.86,5.56,2.56,77.69,Stable,10,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 5.9 µg/m³. Conditions are stable."
28,6,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 16:30:00+00:00,2026-02-23 17:30:00+00:00,8.61,4.98,10.2,-3.63,-42.17,Improving,8,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 5.0 µg/m³. Conditions are improving."
29,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 17:30:00+00:00,2026-02-23 18:30:00+00:00,41.0,66.12,41.9,25.12,61.26,Rising sharply,118,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Velachery Res. Area, Chennai - CPCB: next-hour PM2.5 is forecast at 66.1 µg/m³. Conditions are rising sharply."
29,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 17:30:00+00:00,2026-02-23 18:30:00+00:00,34.0,33.49,31.7,-0.51,-1.51,Stable,55,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 33.5 µg/m³. Conditions are stable."
29,3,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 17:30:00+00:00,2026-02-23 18:30:00+00:00,10.2,9.34,14.6,-0.86,-8.46,Stable,16,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 9.3 µg/m³. Conditions are stable."
29,4,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 17:30:00+00:00,2026-02-23 18:30:00+00:00,5.56,7.61,7.9,2.05,36.92,Stable,13,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 7.6 µg/m³. Conditions are stable."
29,5,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 17:30:00+00:00,2026-02-23 18:30:00+00:00,2.6,4.56,5.5,1.96,75.33,Stable,8,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 4.6 µg/m³. Conditions are stable."
29,6,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 17:30:00+00:00,2026-02-23 18:30:00+00:00,3.87,4.04,4.0,0.17,4.29,Stable,7,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 4.0 µg/m³. Conditions are stable."
30,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 18:30:00+00:00,2026-02-23 19:30:00+00:00,41.9,34.25,33.7,-7.65,-18.25,Improving,56,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 34.3 µg/m³. Conditions are improving."
30,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 18:30:00+00:00,2026-02-23 19:30:00+00:00,31.7,32.97,38.8,1.27,4.01,Stable,54,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 33.0 µg/m³. Conditions are stable."
30,3,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 18:30:00+00:00,2026-02-23 19:30:00+00:00,14.6,11.6,18.8,-3.0,-20.52,Stable,19,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 11.6 µg/m³. Conditions are stable."
30,4,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 18:30:00+00:00,2026-02-23 19:30:00+00:00,5.5,8.15,2.9,2.65,48.15,Stable,14,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 8.1 µg/m³. Conditions are stable."
30,5,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 18:30:00+00:00,2026-02-23 19:30:00+00:00,7.9,8.12,16.3,0.22,2.77,Stable,14,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 8.1 µg/m³. Conditions are stable."
30,6,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 18:30:00+00:00,2026-02-23 19:30:00+00:00,4.0,2.48,5.31,-1.52,-38.12,Stable,4,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 2.5 µg/m³. Conditions are stable."
31,1,True,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 19:30:00+00:00,2026-02-23 20:30:00+00:00,38.8,41.61,143.0,2.81,7.24,Stable,69,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 41.6 µg/m³. Conditions are stable."
31,2,False,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 19:30:00+00:00,2026-02-23 20:30:00+00:00,33.7,33.51,30.7,-0.19,-0.55,Stable,55,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 33.5 µg/m³. Conditions are stable."
31,3,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 19:30:00+00:00,2026-02-23 20:30:00+00:00,16.3,21.43,21.6,5.13,31.48,Rising,36,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 21.4 µg/m³. Conditions are rising."
31,4,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 19:30:00+00:00,2026-02-23 20:30:00+00:00,18.8,20.4,10.6,1.6,8.51,Stable,34,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 20.4 µg/m³. Conditions are stable."
31,5,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 19:30:00+00:00,2026-02-23 20:30:00+00:00,5.31,5.13,6.46,-0.18,-3.38,Stable,9,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 5.1 µg/m³. Conditions are stable."
31,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 19:30:00+00:00,2026-02-23 20:30:00+00:00,2.9,3.17,0.9,0.27,9.25,Stable,5,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 3.2 µg/m³. Conditions are stable."
32,1,True,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 20:30:00+00:00,2026-02-23 21:30:00+00:00,143.0,116.51,291.0,-26.49,-18.53,Improving sharply,288,Poor,High,Sensitive groups should avoid prolonged outdoor exposure. Consider masks and indoor alternatives.,"Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 116.5 µg/m³. Conditions are improving sharply."
32,2,False,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 20:30:00+00:00,2026-02-23 21:30:00+00:00,30.7,29.61,34.0,-1.09,-3.57,Stable,49,Good,Low,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 29.6 µg/m³. Conditions are stable."
32,3,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 20:30:00+00:00,2026-02-23 21:30:00+00:00,21.6,19.55,22.5,-2.05,-9.49,Stable,33,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 19.5 µg/m³. Conditions are stable."
32,4,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 20:30:00+00:00,2026-02-23 21:30:00+00:00,10.6,9.27,13.8,-1.33,-12.56,Stable,15,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 9.3 µg/m³. Conditions are stable."
32,5,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 20:30:00+00:00,2026-02-23 21:30:00+00:00,6.46,7.83,6.64,1.37,21.17,Stable,13,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 7.8 µg/m³. Conditions are stable."
32,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 20:30:00+00:00,2026-02-23 21:30:00+00:00,0.9,3.16,1.0,2.26,250.9,Stable,5,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 3.2 µg/m³. Conditions are stable."
33,1,True,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 21:30:00+00:00,2026-02-23 22:30:00+00:00,291.0,66.52,12.3,-224.48,-77.14,Improving sharply,120,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 66.5 µg/m³. Conditions are improving sharply."
33,2,False,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 21:30:00+00:00,2026-02-23 22:30:00+00:00,34.0,33.83,50.3,-0.17,-0.5,Stable,56,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 33.8 µg/m³. Conditions are stable."
33,3,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 21:30:00+00:00,2026-02-23 22:30:00+00:00,22.5,19.4,21.6,-3.1,-13.76,Improving,32,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 19.4 µg/m³. Conditions are improving."
33,4,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 21:30:00+00:00,2026-02-23 22:30:00+00:00,13.8,14.37,15.4,0.57,4.11,Stable,24,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 14.4 µg/m³. Conditions are stable."
33,5,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 21:30:00+00:00,2026-02-23 22:30:00+00:00,6.64,8.23,10.1,1.59,23.89,Stable,14,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 8.2 µg/m³. Conditions are stable."
33,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 21:30:00+00:00,2026-02-23 22:30:00+00:00,1.0,2.61,5.3,1.61,161.1,Stable,4,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 2.6 µg/m³. Conditions are stable."
34,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 22:30:00+00:00,2026-02-23 23:30:00+00:00,50.3,51.82,44.7,1.52,3.02,Stable,86,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 51.8 µg/m³. Conditions are stable."
34,2,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 22:30:00+00:00,2026-02-23 23:30:00+00:00,21.6,19.25,17.9,-2.35,-10.89,Stable,32,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 19.2 µg/m³. Conditions are stable."
34,3,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 22:30:00+00:00,2026-02-23 23:30:00+00:00,15.4,16.68,19.5,1.28,8.33,Stable,28,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 16.7 µg/m³. Conditions are stable."
34,4,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 22:30:00+00:00,2026-02-23 23:30:00+00:00,10.1,13.67,9.41,3.57,35.34,Rising,23,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 13.7 µg/m³. Conditions are rising."
34,5,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 22:30:00+00:00,2026-02-23 23:30:00+00:00,12.3,9.06,12.3,-3.24,-26.34,Improving,15,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 9.1 µg/m³. Conditions are improving."
34,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 22:30:00+00:00,2026-02-23 23:30:00+00:00,5.3,4.61,3.78,-0.69,-13.06,Stable,8,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 4.6 µg/m³. Conditions are stable."
35,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-23 23:30:00+00:00,2026-02-24 00:30:00+00:00,44.7,44.07,49.4,-0.63,-1.41,Stable,73,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 44.1 µg/m³. Conditions are stable."
35,2,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-23 23:30:00+00:00,2026-02-24 00:30:00+00:00,19.5,22.73,14.4,3.23,16.59,Rising,38,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 22.7 µg/m³. Conditions are rising."
35,3,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-23 23:30:00+00:00,2026-02-24 00:30:00+00:00,17.9,20.21,17.2,2.31,12.88,Stable,34,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 20.2 µg/m³. Conditions are stable."
35,4,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-23 23:30:00+00:00,2026-02-24 00:30:00+00:00,12.3,16.46,26.2,4.16,33.83,Rising,27,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 16.5 µg/m³. Conditions are rising."
35,5,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-23 23:30:00+00:00,2026-02-24 00:30:00+00:00,9.41,11.95,13.7,2.54,26.98,Stable,20,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 11.9 µg/m³. Conditions are stable."
35,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-23 23:30:00+00:00,2026-02-24 00:30:00+00:00,3.78,3.65,1.92,-0.13,-3.57,Stable,6,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 3.6 µg/m³. Conditions are stable."
36,1,True,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 00:30:00+00:00,2026-02-24 01:30:00+00:00,49.4,52.95,40.9,3.55,7.19,Rising,88,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 53.0 µg/m³. Conditions are rising."
36,2,False,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 00:30:00+00:00,2026-02-24 01:30:00+00:00,26.2,26.12,114.0,-0.08,-0.32,Stable,44,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 26.1 µg/m³. Conditions are stable."
36,3,False,"Manali Village, Chennai - TNPCB",10780,13.1662,80.2584,2026-02-24 00:30:00+00:00,2026-02-24 01:30:00+00:00,17.2,25.73,17.1,8.53,49.58,Rising,43,Good,Low,Air quality is suitable for normal outdoor activity.,"Manali Village, Chennai - TNPCB is forecast to remain within the good category at 25.7 µg/m³. Conditions are rising."
36,4,False,"Royapuram, Chennai - TNPCB",11578,13.1036,80.2909,2026-02-24 00:30:00+00:00,2026-02-24 01:30:00+00:00,14.4,17.67,14.1,3.27,22.71,Rising,29,Good,Low,Air quality is suitable for normal outdoor activity.,"Royapuram, Chennai - TNPCB is forecast to remain within the good category at 17.7 µg/m³. Conditions are rising."
36,5,False,"Arumbakkam, Chennai - TNPCB",11581,13.0664,80.2112,2026-02-24 00:30:00+00:00,2026-02-24 01:30:00+00:00,13.7,16.17,23.0,2.47,18.04,Stable,27,Good,Low,Air quality is suitable for normal outdoor activity.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the good category at 16.2 µg/m³. Conditions are stable."
36,6,False,"Perungudi, Chennai - TNPCB",12046,12.9533,80.2357,2026-02-24 00:30:00+00:00,2026-02-24 01:30:00+00:00,1.92,4.89,3.2,2.97,154.68,Stable,8,Good,Low,Air quality is suitable for normal outdoor activity.,"Perungudi, Chennai - TNPCB is forecast to remain within the good category at 4.9 µg/m³. Conditions are stable."
37,1,True,"Manali, Chennai - CPCB",2586,13.164544,80.26285,2026-02-24 01:30:00+00:00,2026-02-24 02:30:00+00:00,114.0,82.07,232.0,-31.93,-28.01,Improving sharply,173,Moderately Polluted,Moderate,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 82.1 µg/m³. Conditions are improving sharply."
37,2,False,"Velachery Res. Area, Chennai - CPCB",5655,13.0052189,80.2398125,2026-02-24 01:30:00+00:00,2026-02-24 02:30:00+00:00,40.9,43.44,34.6,2.54,6.22,Stable,72,Satisfactory,Low,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 43.4 µg/m³. Conditions are stable."
